Time,Voltage,Frequency
2.6001000000000007,0.9221654552352052,0.9990329576043037
2.633433333333334,0.9192592120014944,0.9991019507593099
2.666766666666667,0.9168514851197977,0.9992456975773342
2.7001000000000004,0.9152127082025046,0.9994473455752605
2.7334333333333336,0.9145125484885123,0.9996863414369777
2.766766666666667,0.914798859525442,0.9999404668559215
2.8001,0.915997368305047,1.000187654555557
2.8334333333333332,0.9179378698807001,1.000407510633229
2.8667666666666665,0.9203858931034918,1.0005826850576431
2.9000999999999997,0.9230845177774495,1.0007000494761908
2.933433333333333,0.9257889869529851,1.000751552880339
2.966766666666666,0.9282905996675103,1.000734782684354
3.0000999999999993,0.9304273696055431,1.0006531098636982
3.0334333333333325,0.9320835458844298,1.0005154039820032
3.0667666666666658,0.9331830777600078,1.0003353076499848
3.100099999999999,0.9336830093319052,1.0001300740888768
3.133433333333332,0.9335713956959434,0.99991900446419
3.1667666666666654,0.9328711388924128,0.9997215886651736
3.2000999999999986,0.9316473743073713,0.9995555426101158
3.233433333333332,0.9300133160242535,0.9994350080541498
3.266766666666665,0.9281290813148612,0.9993691922329179
3.3000999999999983,0.9261901852916073,0.9993616523486324
3.3334333333333315,0.9244061189961575,0.9994102925767977
3.3667666666666647,0.9229730289757433,0.9995079916716147
3.400099999999998,0.9220465815245366,0.9996436751591004
3.433433333333331,0.9217210638654556,0.9998036180198147
3.4667666666666643,0.9220191047873572,0.9999727974430994
3.5000999999999975,0.9228925810628936,1.0001362089373316
3.5334333333333308,0.9242361301163676,1.0002800154509894
3.566766666666664,0.9259050875190972,1.0003925873981252
3.600099999999997,0.9277378420206,1.000465356941877
3.6334333333333304,0.9295754389728783,1.0004933865166972
3.6667666666666636,0.9312762874358783,1.000475705773493
3.700099999999997,0.9327247466483786,1.0004153245006284
3.73343333333333,0.9338344171262083,1.0003189265919488
3.7667666666666633,0.9345482394714216,1.0001962506762
3.8000999999999965,0.9348377961733425,1.0000591856845806
3.8334333333333297,0.934703346213519,0.999920658194834
3.866766666666663,0.9341751755640686,0.9997933696902458
3.900099999999996,0.9333145264226779,0.9996885707552636
3.9334333333333293,0.9322125963229423,0.9996150046039688
3.9667666666666626,0.9309853035173005,0.9995781205136167
4.000099999999996,0.9297640070684239,0.9995797005027947
4.033433333333329,0.9286803867821133,0.9996178921747035
4.066766666666663,0.927852029850388,0.9996876100221688
4.100099999999996,0.92736742788182,0.9997812077266393
4.133433333333329,0.9272757314810662,0.9998893219403844
4.166766666666662,0.927582337642435,1.00000178443234
4.2000999999999955,0.9282506631424688,1.0001085338179914
4.233433333333329,0.9292100215725428,1.0002004279876553
4.266766666666662,0.930366380967295,1.0002699704270746
4.300099999999995,0.9316149705256291,1.0003118841183303
4.333433333333328,0.9328517752281471,1.0003234653028135
4.366766666666662,0.9339828869680239,1.0003047534770049
4.400099999999995,0.9349299928352303,1.0002584606914475
4.433433333333328,0.9356349976420487,1.0001896859680737
4.466766666666661,0.9360611653763797,1.0001054060218901
4.500099999999994,0.9361940093598993,1.000013798443326
4.533433333333328,0.9360415728797599,0.9999234679181332
4.566766666666661,0.9356341905883051,0.9998426227352393
4.600099999999994,0.9350231880910331,0.9997783036353936
4.633433333333327,0.9342777952828737,0.9997357486348493
4.6667666666666605,0.9334797829013007,0.9997179634443292
4.700099999999994,0.9327159556566472,0.9997255434992501
4.733433333333327,0.9320689433022937,0.9997567204723322
4.76676666666666,0.931608517012762,0.9998076706548878
4.800099999999993,0.9313835997853146,0.9998729841185222
4.833433333333327,0.9314173871121241,0.9999462080375929
4.86676666666666,0.9317057491097398,1.0000204957023875
4.900099999999993,0.9322193813478906,1.0000891915238166
4.933433333333326,0.9329086387266159,1.0001463993823922
4.9667666666666594,0.9337103586300352,1.0001874829637831
5.000099999999993,0.9345553333463632,1.0002093928568658
5.033433333333326,0.9353753057951293,1.0002108834856593
5.066766666666659,0.9361088918141094,1.0001925723130818
5.100099999999992,0.9367054615510799,1.0001568249933592
5.1334333333333255,0.9371286194072931,1.0001075081261253
5.166766666666659,0.937357495939309,1.0000495974955828
5.200099999999992,0.937387576441552,0.9999886824177446
5.233433333333325,0.9372306352407763,0.9999304404739351
5.266766666666658,0.9369137983935211,0.9998801018935979
5.300099999999992,0.9364775405244891,0.999841972537103
5.333433333333325,0.9359724464741328,0.9998190626752812
5.366766666666658,0.9354548125162911,0.9998128619420653
5.400099999999991,0.9349810253615607,0.9998232513177272
5.4334333333333245,0.9346022635097773,0.9998486052151297
5.466766666666658,0.9343589671323602,0.9998860204672703
5.500099999999991,0.9342768680212422,0.9999316195740904
5.533433333333324,0.9343647617272112,0.9999809735573295
5.566766666666657,0.934614314721725,1.0000294973592594
5.6000999999999905,0.935001898638058,1.0000728597884692
5.633433333333324,0.9354919438834747,1.0001073746961937
5.666766666666657,0.9360413214504799,1.0001302933140874
5.70009999999999,0.936604011042107,1.00014000780122
5.733433333333323,0.9371353474384657,1.000136135640627
5.766766666666657,0.9375959574012381,1.0001195423942189
5.80009999999999,0.9379545168885428,1.0000922214562882
5.833433333333323,0.938189763133582,1.0000570612116013
5.866766666666656,0.9382916325711159,1.0000175656569716
5.9000999999999895,0.9382616161752199,0.9999775116190548
5.933433333333323,0.9381123528683257,0.9999405899949613
5.966766666666656,0.9378664428553627,0.999910065481745
6.000099999999989,0.9375544631366632,0.9998884878929833
6.033433333333322,0.9372122305120774,0.9998774824229663
6.0667666666666555,0.9368774740940121,0.999877636815592
6.100099999999989,0.9365862140028111,0.9998884920032188
6.133433333333322,0.9363692481143948,0.9999086313299882
6.166766666666655,0.9362491838372267,0.9999358537217615
6.200099999999988,0.9362383980742811,0.9999674092382432
6.233433333333322,0.9363381744082458,1.0000002716830614
6.266766666666655,0.9365390839780712,1.0000314220439406
6.300099999999988,0.936822489216707,1.000058117853995
6.333433333333321,0.9371628994623549,1.0000781264752265
6.3667666666666545,0.9375308227847592,1.0000899043557947
6.400099999999988,0.9378957475403062,1.0000927092397112
6.433433333333321,0.9382289385501157,1.000086637932584
6.466766666666654,0.93850582066374,1.0000725883420472
6.500099999999987,0.9387078166173947,1.000052150814897
6.5334333333333205,0.9388235818715045,1.0000274398715416
6.566766666666654,0.9388496246845446,1.0000008827809768
6.600099999999987,0.938790318143611,0.9999749853621952
6.63343333333332,0.9386573167335108,0.9999520982601012
6.666766666666653,0.938468401555216,0.9999342042957583
6.700099999999987,0.9382458088767642,0.9999227498203584
6.73343333333332,0.9380141485757333,0.9999185319190788
6.766766666666653,0.9377980820440394,0.9999216518144368
6.800099999999986,0.9376199845908618,0.9999315352098155
6.8334333333333195,0.9374978453933439,0.9999470142333019
6.866766666666653,0.9374436450835255,0.9999664599295526
6.900099999999986,0.9374623949309441,0.9999879503029094
6.933433333333319,0.9375519321664901,1.000009456808344
6.966766666666652,0.9377034619607404,1.000029031800332
7.000099999999986,0.9379027395551867,1.0000449805184708
7.033433333333319,0.9381317144524515,1.0000560034156434
7.066766666666652,0.9383704229098815,1.0000612977532957
7.100099999999985,0.9385989159684842,1.0000606111669728
7.133433333333318,0.9387990399731907,1.0000542441182259
7.166766666666652,0.9389559320207251,1.0000430025458862
7.200099999999985,0.9390591406279503,1.0000281063174785
7.233433333333318,0.9391033225244897,1.0000110629261036
7.266766666666651,0.9390884963100693,0.9999935189246255
7.3000999999999845,0.9390198551896907,0.9999771035003092
7.333433333333318,0.938907160064793,0.999963279107219
7.366766666666651,0.9387637568519617,0.9999532130696811
7.400099999999984,0.9386052906405649,0.9999476816202237
7.433433333333317,0.9384482218368398,0.9999470142248744
7.466766666666651,0.9383082790028866,0.9999510817385312
7.500099999999984,0.9381990009155562,0.9999593274730176
7.533433333333317,0.9381305190214095,0.9999708361835308
7.56676666666665,0.9381091992635854,0.9999844457188288
7.600099999999983,0.9381350364277861,0.999998806762537
7.633433333333317,0.9382053708648351,1.0000125877513604
7.66676666666665,0.9383131045507448,1.0000246025616581
7.700099999999983,0.9384474170673087,1.0000338118978527
7.733433333333316,0.938595739883006,1.0000394820581546
7.7667666666666495,0.93874474847111,1.0000412463979087
7.800099999999983,0.938881609994821,1.0000391020289974
7.833433333333316,0.9389951068029939,1.0000334015572092
7.866766666666649,0.9390765525467423,1.0000248081072507
7.900099999999982,0.9391204417941311,1.0000142232920806
7.933433333333316,0.939124799732862,1.0000026958677608
7.966766666666649,0.9390912964892262,0.9999913206938725
8.000099999999982,0.9390248631670787,0.9999811397944088
8.033433333333315,0.9389325967434371,0.9999730259837358
8.066766666666648,0.9388248586948955,0.999967647466159
8.100099999999982,0.938712106804188,0.9999654049762184
8.133433333333315,0.9386050914026178,0.9999663706380699
8.166766666666648,0.9385136148194512,0.9999703299464545
8.200099999999981,0.9384456435447933,0.9999768061008466
8.233433333333315,0.9384066251271668,0.9999851108694622
8.266766666666648,0.9383993028167894,0.9999944234186134
8.300099999999981,0.9384225019884193,1.0000038412464292
8.333433333333314,0.938473199197402,1.0000125061999967
8.366766666666647,0.9385458058376402,1.0000196884697456
8.40009999999998,0.938632376031871,1.0000247805618536
8.433433333333314,0.9387243900009943,1.0000273920827267
8.466766666666647,0.9388131002596014,1.0000273938657938
8.50009999999998,0.9388904026167314,1.0000248930762388
8.533433333333313,0.9389495383879372,1.000020217911318
8.566766666666647,0.9389856379855617,1.0000138829196996
8.60009999999998,0.9389958967063063,1.0000065298476895
8.633433333333313,0.9389805612222301,0.9999988836453102
8.666766666666646,0.938941402719165,0.9999916564239757
8.70009999999998,0.9388823323869772,0.9999854764051488
8.733433333333313,0.9388093744316958,0.9999808777234683
8.766766666666646,0.9387292266833767,0.999978227447859
8.80009999999998,0.9386490446473309,0.9999776868508444
8.833433333333312,0.9385757021972642,0.9999792216335253
8.866766666666646,0.9385151646550238,0.9999826111579976
8.900099999999979,0.9384719685606894,0.9999874738724571
8.933433333333312,0.938448853347581,0.9999933091255875
8.966766666666645,0.9384466579337045,0.9999995505398368
9.000099999999978,0.9384639001825368,1.0000056062064675
9.033433333333312,0.9384977871171858,1.0000109351543027
9.066766666666645,0.9385439260079129,1.0000150921285693
9.100099999999978,0.9385969691461328,1.000017742167433
9.133433333333311,0.9386511485845989,1.000018703767456
9.166766666666645,0.9387008199799188,1.0000179571249306
9.200099999999978,0.9387409682118604,1.0000156389807167
9.233433333333311,0.9387676321883034,1.000012024015994
9.266766666666644,0.9387782164628602,1.0000074944464554
9.300099999999977,0.9387716687014718,1.00000250093813
9.33343333333331,0.9387485138887786,0.9999975187430431
9.366766666666644,0.9387106813486893,0.9999930008220757
9.400099999999977,0.9386614655308477,0.9999893436425911
9.43343333333331,0.9386050277185836,0.9999868515870458
9.466766666666643,0.9385460000044478,0.999985705146512
9.500099999999977,0.9384890668986258,0.9999859548770579
9.53343333333331,0.9384385329392564,0.9999875232063214
9.566766666666643,0.9383979410611846,0.9999902152093871
9.600099999999976,0.9383697746694795,0.9999937412671671
9.63343333333331,0.9383552695654656,0.9999977473434307
9.666766666666643,0.9383543516069764,1.0000018507434723
9.700099999999976,0.9383656235298324,1.0000056704012212
9.73343333333331,0.9383867609940386,1.0000088721298075
9.766766666666642,0.938414562136342,1.0000111939984528
9.800099999999976,0.9384453427521408,1.0000124574145426
9.833433333333309,0.9384752947057585,1.0000125892293663
9.866766666666642,0.9385008374325985,1.0000116225979805
9.900099999999975,0.9385189327791816,1.0000096894873773
9.933433333333308,0.9385273369879613,1.0000070047501264
9.966766666666642,0.938524770777619,1.0000038432848313
10.000099999999975,0.9385109963717866,1.0000005125951512
10.033433333333308,0.9384868014194704,0.9999973225778563
10.066766666666641,0.9384538250680052,0.9999945584151837
10.100099999999975,0.9384145572641085,0.9999924575594908
10.133433333333308,0.9383719040642956,0.9999911860157372
10.166766666666641,0.9383289676537455,0.9999908257596883
10.200099999999974,0.9382887553230582,0.9999913733230477
10.233433333333307,0.9382539081256794,0.9999927426347873
10.26676666666664,0.9382264727046589,0.9999947761504502
10.300099999999974,0.9382077364875536,0.9999972620960077
10.333433333333307,0.9381981395316075,0.9999999559497807
10.36676666666664,0.9381972350926512,1.0000026040091878
10.400099999999973,0.938203854837737,1.0000049653927943
10.433433333333307,0.9382161825866481,1.0000068380578786
10.46676666666664,0.9382319474013318,1.0000080726210427
10.500099999999973,0.9382486591521382,1.000008580418934
10.533433333333306,0.9382638454152307,1.0000083437477916
10.56676666666664,0.9382752753498567,1.0000074135175503
10.600099999999973,0.9382811520741335,1.000005901801095
10.633433333333306,0.9382802577220759,1.0000039692073712
10.66676666666664,0.938272040444277,1.0000018083309898
10.700099999999972,0.938256638145789,0.9999996249351336
10.733433333333306,0.9382348375737541,0.9999976176509789
10.766766666666639,0.9382079512677748,0.9999959626020204
10.800099999999972,0.9381777733986836,0.9999947979505914
10.833433333333305,0.9381462963367402,0.9999942096184165
10.866766666666638,0.9381155585235698,0.9999942274054322
10.900099999999972,0.938087455836662,0.9999948252233565
10.933433333333305,0.9380635740699655,0.9999959251392017
10.966766666666638,0.9380450559453704,0.9999974065825512
11.000099999999971,0.9380325285389076,0.9999991204203149
11.033433333333305,0.9380259825493511,1.000000897702958
11.066766666666638,0.9380249606468365,1.000002573810668
11.100099999999971,0.9380284901231039,1.0000040034831503
11.133433333333304,0.9380352270262731,1.0000050646193344
11.166766666666637,0.9380435957201666,1.0000056744767363
11.20009999999997,0.9380519419230577,1.0000057949617491
11.233433333333304,0.9380586865122975,1.0000054340698172
11.266766666666637,0.9380624659267112,1.0000046433008003
11.30009999999997,0.9380622471552721,1.0000035112488026
11.333433333333303,0.9380574081141599,1.0000021540696364
11.366766666666637,0.9380477776902093,1.0000007038090553
11.40009999999997,0.9380336335204569,0.9999992957445694
11.433433333333303,0.9380156593446004,0.999998055929953
11.466766666666636,0.9379948672727964,0.9999970900737866
11.50009999999997,0.9379724571605621,0.999996472841095
11.533433333333303,0.9379498308704677,0.9999962487331197
11.566766666666636,0.937928285806106,0.9999964235303798
11.60009999999997,0.937909033969092,0.999996963930361
11.633433333333302,0.9378929149580701,0.9999978023413327
11.666766666666636,0.9378805814319991,0.9999988493025865
11.700099999999969,0.9378722837059923,1.0000000047215285
11.733433333333302,0.937867900145492,1.0000011576726486
11.766766666666635,0.9378669649921969,1.000002202380562
11.800099999999969,0.937868724660722,1.0000030474570083
11.833433333333302,0.9378722182197505,1.0000036233551957
11.866766666666635,0.9378763734025076,1.0000038877843895
11.900099999999968,0.9378801087360742,1.0000038284705564
11.933433333333301,0.937882432236468,1.0000034630838401
11.966766666666635,0.9378825278853479,1.0000028364457474
12.000099999999968,0.9378798226110456,1.0000020153757072
12.033433333333301,0.937874028565468,1.0000010817380987
12.066766666666634,0.9378651579096343,1.0000001243932901
12.100099999999967,0.937853495293431,0.9999992220897603
12.1334333333333,0.9378396192994423,0.9999984744548529
12.166766666666634,0.9378242202795712,0.9999979341671318
12.200099999999967,0.9378081940210461,0.9999976259154431
12.2334333333333,0.9377924168424008,0.9999975863234105
12.266766666666634,0.9377768493876414,0.999997819082147
12.300099999999967,0.9377640997913482,0.9999982553412017
12.3334333333333,0.9377537034774598,0.9999988406485998
12.366766666666633,0.9377459907548941,0.9999995548456042
12.400099999999966,0.9377410088632818,1.0000003196051181
12.4334333333333,0.9377385642400028,1.000001060178137
12.466766666666633,0.9377376071302875,1.0000017470614058
12.500099999999966,0.9377385780841322,1.000002257873498
12.5334333333333,0.937740448968023,1.0000025294487043
12.566766666666632,0.9377424894844455,1.000002609022738
12.600099999999966,0.937743998123978,1.0000024801797573
12.633433333333299,0.9377454200453904,1.00000211351484
12.666766666666632,0.937743950855554,1.0000016366801732
12.700099999999965,0.9377405575880083,1.0000011109262732
12.733433333333299,0.9377350885444908,1.000000491194178
12.766766666666632,0.9377276459180168,0.9999998659218673
12.800099999999965,0.9377185122317584,0.9999992985591768
12.833433333333298,0.9377081218114042,0.9999988391678024
12.866766666666631,0.9376970156162814,0.9999985253029011
12.900099999999965,0.9376857883145098,0.9999983798401944
12.933433333333298,0.9376750323141076,0.9999984095123295
12.966766666666631,0.9376652839115208,0.9999986048771331
13.000099999999964,0.9376569763875674,0.999998941750756
13.033433333333297,0.9376504040909314,0.9999993839309976
13.06676666666663,0.937645700420934,0.9999998869176593
13.100099999999964,0.937642831254914,1.0000004022557307
13.133433333333297,0.9376416038951876,1.00000088208397
13.16676666666663,0.937641690178194,1.0000012834678769
13.200099999999964,0.9376426611297342,1.0000015721308433
13.233433333333297,0.9376433122584719,1.0000017598212314
13.26676666666663,0.937645310717459,1.000001736724076
13.300099999999963,0.937645957007025,1.0000015595530234
13.333433333333296,0.9376456841141533,1.0000013289141563
13.36676666666663,0.9376441770003556,1.0000009808421513
13.400099999999963,0.9376412859253491,1.000000566228157
13.433433333333296,0.9376369967595585,1.0000001286494495
13.46676666666663,0.9376314299463893,0.9999997088645094
13.500099999999962,0.9376248244653695,0.9999993440237972
13.533433333333296,0.9376175118766085,0.9999990649036006
13.566766666666629,0.937609882876348,0.9999988933912229
13.600099999999962,0.9376023496450324,0.9999988408134596
13.633433333333295,0.9375953075509799,0.9999989072800798
13.666766666666629,0.9375890997083628,0.9999990820709399
13.700099999999962,0.9375839875159236,0.9999993449949713
13.733433333333295,0.9375801296569234,0.9999996685627872
13.766766666666628,0.9375775711873114,1.0000000207461655
13.800099999999961,0.9375762433619947,1.0000003680523957
13.833433333333295,0.9375759738426483,1.0000006786226407
13.866766666666628,0.9375765059899962,1.0000009250717286
13.900099999999961,0.9375775251553139,1.0000010868204348
13.933433333333294,0.9375786893189589,1.0000011517263105
13.966766666666627,0.9375796611229513,1.0000011168897056
14.00009999999996,0.9375801383272807,1.0000009885909
14.033433333333294,0.9375798799753012,1.0000007813947156
14.066766666666627,0.9375787260466137,1.0000005165333177
14.10009999999996,0.9375766090507852,1.0000002197396325
14.133433333333294,0.9375735568029988,0.9999999187477313
14.166766666666627,0.9375696864479879,0.9999996406992729
14.20009999999996,0.9375651905864778,0.9999994096952995
14.233433333333293,0.9375603170406854,0.999999244711082
14.266766666666626,0.9375553443159133,0.9999991580510131
14.30009999999996,0.9375505551334341,0.9999991544651272
14.333433333333293,0.9375462105038667,0.9999992309842564
14.366766666666626,0.9375425266784098,0.9999993774633527
14.40009999999996,0.9375396569756851,0.9999995777583833
14.433433333333292,0.9375376799712974,0.9999998114071882
14.466766666666626,0.9375365949067197,1.0000000556434605
14.500099999999959,0.9375363244853953,1.000000287548829
14.533433333333292,0.9375367245424997,1.0000004861424434
14.566766666666625,0.9375375994636773,1.0000006342203205
14.600099999999959,0.9375387217419959,1.0000007197861458
14.633433333333292,0.9375398537419042,1.0000007369579713
14.666766666666625,0.9375407696078463,1.0000006862869464
14.700099999999958,0.9375412753178576,1.0000005744798919
14.733433333333291,0.9375412251253413,1.0000004135719578
14.766766666666625,0.9375405330255671,1.0000002196439566
14.800099999999958,0.9375391783852118,1.0000000112170184
14.833433333333291,0.937537205433821,0.9999998074819217
14.866766666666624,0.9375347168825726,0.9999996265299627
14.900099999999957,0.9375318624575838,0.9999994837462554
14.93343333333329,0.9375288235671707,0.9999993905059177
14.966766666666624,0.9375257956297491,0.9999993532810945
15.0,0.9375229785196869,0.9999993730602585
